escolaridade,grau_hierarquico,created_at,extroversao,dominancia,condescendencia,concentracao,perfil_tecnico,detalhismo,empatia,sociabilidade,automotivacao,multitarefas,tolerancia,planejamento,capac_ouvir,organizacao,orientadorsultado,proatividade,relac_interpes,orientadorelacionamento,rigorosidade,dinamismo,perfil,forca_candidato,indicestress,ia,moral,indice_positivo,amplitude,flexibilidade,perc_executor2colp,perc_executor2coln,perc_executor,perc_comunicador2sanp,perc_comunicador2sann,perc_comunicador,perc_planejador2flep,perc_planejador2flen,perc_planejador,perc_analista2melp,perc_analista2meln,perc_analista,incitabilidade,energperfil,departamento,empresa,ativa,demitido,dias_permanencia,intervalo_dias_permanencia,intervalo_idade,sexo_0,sexo_1,sexo_2,estado_civil_0,estado_civil_1,estado_civil_2,estado_civil_3,candidato_id_anonimo
6.0,2.0,2021-12-14 16:31:10,29.66353080769556,38.35826620636747,83.43763037129744,83.43763037129744,97.10930442637758,97.10930442637758,69.02789679139293,29.66353080769556,47.15363511659807,47.15363511659807,48.14366966724886,69.02789679139293,69.02789679139293,97.10930442637758,71.47884226269022,47.15363511659807,29.66353080769556,48.14366966724886,71.47884226269022,38.35826620636747,AP,22.98850574712644,60.61,2.77777777777778,1.11111111111111,4.60351275672899,26.85185185185185,0.56,35.26570048309179,2.9126213592233,20.37037037037037,19.51219512195122,1.8018018018018,12.96296296296296,35.15981735159817,10.52631578947368,26.85185185185185,52.15311004784689,15.625,39.81481481481481,7.86,92.8,Branding & CX,ACERTO,0,0,847,4,3,1,0,0,1,0,0,0,ID_1105
4.0,1.0,2022-12-29 02:18:50,73.75607542031509,74.18044869661149,44.4770839582536,44.4770839582536,58.45595646039105,58.45595646039105,29.74356795343008,73.75607542031509,74.6097337006428,74.6097337006428,52.96451377577024,29.74356795343008,29.74356795343008,58.45595646039105,66.74388017510454,74.6097337006428,73.75607542031509,52.96451377577024,66.74388017510454,74.18044869661149,EC,8.04597701149425,37.19,-6.19834710743802,1.4,3.67332638499513,20.66115702479339,0.8,14.0096618357488,9.70873786407767,32.23140495867769,18.04878048780488,1.8018018018018,32.23140495867769,6.39269406392694,0.0,11.5702479338843,12.44019138755981,2.34375,23.96694214876033,75.24,76.98,COLETA  EXTERNA ,CENTRAL DE EXAMES ,1,1,101,2,2,0,1,0,0,1,0,0,ID_1721
6.0,2.0,2021-05-13 19:49:14,50.88971617883065,50.83901550933486,69.86344871387735,69.86344871387735,60.42955951947561,60.42955951947561,79.80662241491774,50.88971617883065,50.78772802653473,50.78772802653473,64.42996625096977,79.80662241491774,79.80662241491774,60.42955951947561,55.48268160385748,50.78772802653473,50.88971617883065,64.42996625096977,55.48268160385748,50.83901550933486,P,49.425287356322,18.88,2.9850746268657,1.075,2.0966013291097,9.1044776119403,13.06,61.352657004831,19.417475728155,21.940298507463,55.121951219512,32.432432432432,22.238805970149,75.342465753425,44.210526315789,31.044776119403,63.636363636364,25.78125,24.776119402985,31.34,39.35,Contencioso Cível Vale Barragem,PMRA,0,0,1582,5,2,0,1,0,0,1,0,0,ID_7527
6.0,1.0,2023-10-04 18:08:46,63.89491515349638,66.31745699639829,53.02894852331649,53.02894852331649,53.45264491605953,53.45264491605953,52.58237906052818,63.89491515349638,68.76803751803749,68.76803751803749,58.49652161623142,52.58237906052818,52.58237906052818,53.45264491605953,61.31042354320262,68.76803751803749,63.89491515349638,58.49652161623142,61.31042354320262,66.31745699639829,EC,45.97701149425287,3.58,0.16233766233767,0.95238095238095,5.41233460274202,9.25324675324674,11.86,77.29468599033817,32.03883495145631,29.7077922077922,79.51219512195122,8.10810810810811,27.92207792207792,57.07762557077628,0.0,20.45454545454546,58.3732057416268,10.15625,21.91558441558441,60.45,58.82,Comercial,CEBRAC Belém,1,0,290,2,3,0,1,0,1,0,0,0,ID_9966
7.0,1.0,2021-06-29 16:51:48,84.58295358428377,74.18862375156962,44.46819269071965,44.46819269071965,35.64190369697318,35.64190369697318,53.77096515199487,84.58295358428377,63.67398917542128,63.67398917542128,69.98749233429022,53.77096515199487,53.77096515199487,35.64190369697318,50.02416132962114,63.67398917542128,84.58295358428377,69.98749233429022,50.02416132962114,74.18862375156962,CE,24.137931034483,11.02,1.5759312320917,1.4,25.0,22.349570200573,-16.653,46.376811594203,0.0,27.507163323782,62.926829268293,0.0,36.96275071633201,32.876712328767,0.0,20.916905444126,24.401913875598,0.0,14.613180515759,75.26,21.11,ALIANÇAS,Boavista Tecnologia,1,1,557,3,2,0,1,0,0,1,0,0,ID_5796
4.0,1.0,2024-01-19 19:05:24,52.50619102849441,44.13827892239545,77.15123356250108,77.15123356250108,86.03407951887739,86.03407951887739,67.78885093495792,52.50619102849441,35.67351598173516,35.67351598173516,59.6312799191665,67.78885093495792,67.78885093495792,86.03407951887739,60.19588064946475,35.67351598173516,52.50619102849441,59.6312799191665,60.19588064946475,44.13827892239545,AP,20.68965517241379,112.75,0.68493150684932,3.0,25.0,19.86301369863014,-14.32,26.57004830917875,0.0,15.41095890410959,32.68292682926829,0.0,22.94520547945206,34.70319634703196,0.0,26.36986301369863,49.28229665071771,0.0,35.27397260273973,18.74,55.1,Caixas São Miguel,ATLANTA AUTO PEÇAS & ACESSÓRIOS LTDA,1,0,63,1,1,0,1,0,0,1,0,0,ID_5359
4.0,1.0,2021-10-20 01:48:16,67.2786019763625,57.32190343198734,62.8125981446846,62.8125981446846,62.11747510733534,62.11747510733534,63.54524710435864,67.2786019763625,47.24996532112636,47.24996532112636,65.44117314058758,63.54524710435864,63.54524710435864,62.11747510733534,54.4894890887578,47.24996532112636,67.2786019763625,65.44117314058758,54.4894890887578,57.32190343198734,CA,39.08045977011494,49.85,-0.187265917603,3.4,4.73598502860676,8.98876404494383,11.41,41.54589371980676,22.33009708737864,20.41198501872659,73.65853658536585,5.40540540540541,29.40074906367041,55.25114155251143,10.52631578947368,24.71910112359551,58.85167464114832,10.15625,25.46816479400749,43.53,36.03,MERCEARIA - Torre,REDE MENOR PREÇO,1,1,46,1,4,1,0,0,1,0,0,0,ID_8350
6.0,2.0,2024-03-14 23:55:10,64.46691764474299,51.47431852209312,69.17248711426917,69.17248711426917,67.13873590348805,67.13873590348805,71.31602952151921,64.46691764474299,38.33134209478294,38.33134209478294,67.61061486653405,71.31602952151921,71.31602952151921,67.13873590348805,52.35869537455621,38.33134209478294,64.46691764474299,67.61061486653405,52.35869537455621,51.47431852209312,CPA,32.18390804597702,22.37,-5.26881720430108,0.77777777777778,7.71621321141401,11.61290322580645,9.92,36.71497584541063,0.97087378640777,16.55913978494623,59.02439024390244,9.00900900900901,28.17204301075269,56.62100456621005,4.21052631578947,27.74193548387097,53.58851674641149,12.5,27.5268817204301,32.54,28.91,Publishing (Núcleo Distribution),SOFA DIGITAL,1,0,410,3,4,1,0,0,1,0,0,0,ID_2838
6.0,1.0,2021-10-04 18:21:44,33.98509187303169,34.18063325319874,77.33676997236645,77.33676997236645,100.0,100.0,53.45007508462928,33.98509187303169,34.37843784378438,34.37843784378438,43.09983598117973,53.45007508462928,53.45007508462928,100.0,66.33193010512453,34.37843784378438,33.98509187303169,43.09983598117973,66.33193010512453,34.18063325319874,A,6.89655172413793,59.01000000000001,14.35643564356436,1.0,1.38629902945765,34.65346534653466,-6.59,0.96618357487923,12.62135922330097,14.85148514851485,4.87804878048781,4.5045045045045,14.85148514851485,9.58904109589041,0.0,20.79207920792079,19.13875598086125,7.8125,49.50495049504951,0.01,100.0,ATENDIMENTO TRANSPORTE,GAT Logística Ltda.,1,1,821,4,3,0,1,0,1,0,0,0,ID_2500
6.0,1.0,2021-10-18 19:40:02,62.59556084596361,51.86106395165825,68.75185910639422,68.75185910639422,69.99890626708958,69.99890626708958,67.43749063368188,62.59556084596361,41.0023251951503,41.0023251951503,64.7973929216304,67.43749063368188,67.43749063368188,69.99890626708958,55.12180053896871,41.0023251951503,62.59556084596361,64.7973929216304,55.12180053896871,51.86106395165825,ACP,31.03448275862069,28.85,-3.58744394618834,2.07692307692308,16.7247649774629,10.9865470852018,9.31,41.54589371980677,2.9126213592233,17.71300448430493,58.53658536585365,1.8018018018018,27.3542600896861,52.96803652968038,0.0,26.23318385650225,56.45933014354068,7.8125,28.69955156950673,33.26,38.15,Previdenciário ,"BALERA, BERBEL & MITNE ADVOGADOS",1,0,1370,5,2,1,0,0,0,1,0,0,ID_5671
4.0,1.0,2019-03-26 15:35:06,51.77077493804347,53.60914313179056,66.85063156254569,66.85063156254569,68.56695072974878,68.56695072974878,65.04165763310283,51.77077493804347,55.46878873518749,55.46878873518749,57.9504636846457,65.04165763310283,65.04165763310283,68.56695072974878,61.84675360189786,55.46878873518749,51.77077493804347,57.9504636846457,61.84675360189786,53.60914313179056,AP,56.32183908046,14.45,0.73627844712182,2.45,3.9426575210574,5.4886211512718,14.96,76.811594202899,29.126213592233,23.962516733601,73.170731707317,8.1081081081081,22.623828647925,84.931506849315,12.631578947368,25.301204819277,81.818181818182,30.46875,28.112449799197,36.55,60.61,HS MATRIZ,CASA DA SOGRA,1,0,7068,7,5,0,1,0,1,0,0,0,ID_3454
6.0,1.0,2018-11-23 17:46:18,59.2697961119016,55.2048020402451,65.11517775597872,65.11517775597872,70.86354647330243,70.86354647330243,59.05648579170438,59.2697961119016,51.09275942609259,51.09275942609259,59.09779186683676,59.05648579170438,59.05648579170438,70.86354647330243,60.71986475786936,51.09275942609259,59.2697961119016,59.09779186683676,60.71986475786936,55.2048020402451,AC,32.183908045977,39.97,1.1261261261261,3.1111111111111,0.97653267878652,6.981981981982,9.81,26.570048309179,41.747572815534,22.072072072072,37.073170731707,35.135135135135,25.900900900901,30.593607305936,35.78947368421101,22.972972972973,44.019138755981,28.90625,29.054054054054,39.55,56.85,DESIGNER - SD AGÊNCIA,SOBRANCELHAS DESIGN PARTICIPACOES EIRELI,1,0,2044,6,4,1,0,0,1,0,0,0,ID_2438
4.0,1.0,2024-01-03 17:08:42,51.73916515905453,63.73642108645278,55.83610772950254,55.83610772950254,54.40615862911284,54.40615862911284,57.34325202554312,51.73916515905453,75.87253414264033,75.87253414264033,54.31262419884293,57.34325202554312,57.34325202554312,54.40615862911284,65.41978597097018,75.87253414264033,51.73916515905453,54.31262419884293,65.41978597097018,63.73642108645278,E,50.57471264367817,40.97,5.0834597875569,4.0,1.46744014457221,10.47040971168437,11.53,76.32850241545894,56.31067961165049,32.77693474962063,50.24390243902439,32.43243243243244,22.61001517450683,55.70776255707764,35.78947368421053,22.30652503793627,49.76076555023924,33.59375,22.30652503793626,55.6,72.55,Gerencia de Fabrica,Sense Bike,1,0,286,2,1,0,1,0,0,1,0,0,ID_838
6.0,2.0,2022-04-30 20:41:40,41.60599126274183,41.84538131603724,79.64501080896578,79.64501080896578,75.81718045919463,75.81718045919463,83.67948495653947,41.60599126274183,42.08754208754209,42.08754208754209,61.34599495757198,83.67948495653947,83.67948495653947,75.81718045919463,58.51171279107836,42.08754208754209,41.60599126274183,61.34599495757198,58.51171279107836,41.84538131603724,PA,24.13793103448276,16.46,0.73313782991203,1.0,5.08928189130155,14.36950146627566,6.24,33.33333333333334,2.9126213592233,18.18181818181818,28.29268292682927,3.6036036036036,18.18181818181818,45.66210045662101,10.52631578947368,32.55131964809385,43.0622009569378,12.5,31.0850439882698,14.42,49.47,RECURSOS HUMANOS,FLYER INDUSTRIA AERONAUTICA EIRELI,1,0,3538,6,4,0,1,0,0,1,0,0,ID_644
6.0,2.0,2023-12-12 19:27:13,46.91075514874142,31.07019562715765,86.23279098873593,86.23279098873593,73.17073170731707,73.17073170731707,100.0,46.91075514874142,15.0462962962963,15.0462962962963,71.82587666263603,100.0,100.0,73.17073170731707,43.34916864608076,15.0462962962963,46.91075514874142,71.82587666263603,43.34916864608076,31.07019562715765,PA,13.79310344827586,70.21000000000001,-0.49999999999999,0.70588235294118,25.0,36.50000000000001,-9.426,6.28019323671498,0.0,6.5,20.0,0.0,20.5,39.26940639269408,0.0,43.00000000000001,28.70813397129187,0.0,30.0,0.0,0.0,SUPORTE,SEVEN INOVACOES LTDA,1,0,601,3,2,1,0,0,0,1,0,0,ID_4800
6.0,3.0,2024-04-02 13:55:23,53.60051126641516,44.92409555700697,76.29657191609633,76.29657191609633,71.77909616934006,71.77909616934006,81.05792167488828,53.60051126641516,36.14725836948061,36.14725836948061,66.45097334335547,81.05792167488828,81.05792167488828,71.77909616934006,53.4976782007661,36.14725836948061,53.60051126641516,66.45097334335547,53.4976782007661,44.92409555700697,PA,24.13793103448276,37.56,-2.85285285285285,0.75,0.49590228572986,15.91591591591592,6.74,9.17874396135266,32.03883495145632,15.61561561561562,15.1219512195122,42.34234234234234,23.42342342342343,26.9406392694064,48.42105263157895,31.53153153153154,26.31578947368421,33.59375,29.42942942942943,20.21,32.72,Financeiro,Proesc,1,0,1803,5,2,1,0,0,0,1,0,0,ID_4465
6.0,2.0,2022-04-27 18:02:04,80.73312089651192,68.56091973801664,50.58893710596188,50.58893710596188,41.60018235696376,41.60018235696376,60.0629459673738,80.73312089651192,56.2478366216684,56.2478366216684,70.91276881872324,60.0629459673738,60.0629459673738,41.60018235696376,49.11536839301174,56.2478366216684,80.73312089651192,70.91276881872324,49.11536839301174,68.56091973801664,C,31.03448275862069,20.74,2.33644859813085,1.42105263157895,15.9320312596852,18.22429906542056,7.32,45.41062801932367,9.70873786407767,24.29906542056075,72.19512195121952,2.7027027027027,35.28037383177571,45.20547945205481,0.0,23.36448598130841,34.92822966507177,0.0,17.05607476635514,64.67,18.08,RH,TENCEL ENGENHARIA,0,0,1629,5,5,0,1,0,0,0,1,0,ID_4826
6.0,2.0,2023-05-05 17:40:00,33.54881352367696,44.06584192197576,77.2300167331703,77.2300167331703,70.448844532209,70.448844532209,84.37726763906782,33.54881352367696,54.70459518599563,54.70459518599563,57.41667306099663,84.37726763906782,84.37726763906782,70.448844532209,62.37103489139644,54.70459518599563,33.54881352367696,57.41667306099663,62.37103489139644,44.06584192197576,PA,34.48275862068966,24.42,-2.51641137855579,1.2,25.0,18.16192560175055,-22.081,57.00483091787439,0.0,23.63238512035011,32.68292682926829,0.0,14.66083150984683,68.0365296803653,0.0,32.82275711159738,63.1578947368421,0.0,28.88402625820569,18.6,62.37,DP,CONFIARE ASSESSORIA CONTABIL,0,0,420,3,2,1,0,0,0,1,0,0,ID_4138
4.0,1.0,2020-10-23 13:56:18,79.59407024176659,82.19628472792982,35.75898444484193,35.75898444484193,19.69398575973342,19.69398575973342,52.6912452697635,79.59407024176659,84.82861743731252,84.82861743731252,66.84341367060459,52.6912452697635,52.6912452697635,19.69398575973342,53.11222909074787,84.82861743731252,79.59407024176659,66.84341367060459,53.11222909074787,82.19628472792982,EC,11.494252873563,76.2,-5.2795031055901,2.0,25.0,28.571428571429,-7.664,28.502415458937,0.0,36.64596273291901,27.317073170732,0.0,34.782608695652,14.611872146119,0.0,20.496894409938,6.2200956937799,0.0,8.0745341614907,90.32,31.43,Vendas SP,RIVA 9 EMPREENDIMENTOS IMOBILIARIOS S/ACORRETORA DE IMOVEIS LTDA,1,1,172,2,3,1,0,0,1,0,0,0,ID_5473
6.0,2.0,2024-03-06 17:06:23,62.73026867992544,67.97854899120722,51.22232906963821,51.22232906963821,50.85224597419719,50.85224597419719,51.61239094401049,62.73026867992544,73.28757328757328,73.28757328757328,57.42484581662334,51.61239094401049,51.61239094401049,50.85224597419719,62.36300773117875,73.28757328757328,62.73026867992544,57.42484581662334,62.36300773117875,67.97854899120722,EC,18.39080459770115,89.94,1.73745173745174,3.2,8.41525290763856,11.58301158301158,5.35,34.78260869565218,9.70873786407767,31.66023166023166,33.65853658536586,1.8018018018018,27.41312741312742,23.74429223744293,0.0,20.07722007722008,24.40191387559809,2.34375,20.84942084942085,63.58,62.34,LOGISTICA,BATURROS CONFECÇÕES E IMPRESSOS LTDA,1,0,650,3,2,0,1,0,1,0,0,0,ID_2853
3.0,1.0,2023-01-30 19:02:35,2.37743684988993,50.90787100506547,52.61444293291851,52.61444293291851,100.0,100.0,2.67079666684293,2.37743684988993,100.0,100.0,2.51255115695744,2.67079666684293,2.67079666684293,100.0,100.0,100.0,2.37743684988993,2.51255115695744,100.0,50.90787100506547,EA,6.89655172413793,104.93,0.68959239572673,0.6,3.01567024715109,48.61171258892294,-14.27,16.42512077294686,1.94174757281553,49.65065249232484,1.46341463414634,0.0,1.0389399034019,2.73972602739726,1.05263157894737,1.0389399034019,11.96172248803828,7.8125,48.27146770087137,45.43,100.0,INVENTARIO/PCA,LUFT LOGISTICS HEALTHCARE,1,0,721,3,1,0,1,0,0,1,0,0,ID_772
4.0,1.0,2023-09-27 19:24:28,89.84852100911122,68.48009488376033,50.67684298624816,50.67684298624816,50.87535537932069,50.87535537932069,50.46761398583754,89.84852100911122,46.86434901158829,46.86434901158829,71.21608890141766,50.46761398583754,50.46761398583754,50.87535537932069,48.81745187473589,46.86434901158829,89.84852100911122,71.21608890141766,48.81745187473589,68.48009488376033,C,11.49425287356322,75.80000000000001,8.89570552147238,2.0,25.0,19.6319018404908,-7.755,15.94202898550725,0.0,20.24539877300614,31.21951219512195,0.0,39.2638036809816,14.15525114155251,0.0,19.6319018404908,16.26794258373206,0.0,20.85889570552148,64.52,17.08,Central Externa,Mundial Risk,1,0,1860,6,3,0,1,0,0,1,0,0,ID_1263
4.0,1.0,2023-08-17 19:17:47,56.69284845486219,41.46839589877566,80.05502373462323,80.05502373462323,71.41287629092507,71.41287629092507,89.16371384237709,56.69284845486219,26.06773440106776,26.06773440106776,71.89777443707311,89.16371384237709,89.16371384237709,71.41287629092507,48.14791038068948,26.06773440106776,56.69284845486219,71.89777443707311,48.14791038068948,41.46839589877566,PA,14.94252873563219,53.23,-4.05405405405405,1.0,4.36143344297648,23.42342342342342,3.35,12.07729468599034,0.0,11.26126126126127,23.41463414634147,6.30630630630631,24.77477477477478,30.13698630136987,10.52631578947368,34.68468468468469,28.22966507177033,4.6875,29.27927927927928,13.71,14.84,Comercial Peças,PARK MAQUINAS AGRICOLAS,1,0,664,3,2,1,0,0,0,1,0,0,ID_1274
4.0,2.0,2023-11-28 02:19:51,76.9268221432397,80.79719903043362,37.28064335738822,37.28064335738822,42.03425012973534,42.03425012973534,32.2704151397473,76.9268221432397,84.7123719464145,84.7123719464145,55.82855231675629,32.2704151397473,32.2704151397473,42.03425012973534,63.93086369838784,84.7123719464145,76.9268221432397,55.82855231675629,63.93086369838784,80.79719903043362,EC,35.63218390804598,39.56,-0.85106382978724,6.2,5.64578533645446,24.04255319148937,5.14,71.98067632850243,22.33009708737864,36.59574468085107,68.78048780487805,6.30630630630631,33.61702127659575,31.05022831050229,0.0,12.5531914893617,33.97129186602872,7.8125,17.23404255319149,87.69,67.58,COMERCIAL,B&A PERFUMARIA E COSMETICOS LTDA,1,1,2,1,2,1,0,0,0,1,0,0,ID_5162
6.0,2.0,2023-03-23 06:14:21,2.31468114495389,16.63336737592721,100.0,100.0,100.0,100.0,100.0,2.31468114495389,31.11777914198123,31.11777914198123,48.26059934745447,100.0,100.0,100.0,64.65900307522077,31.11777914198123,2.31468114495389,48.26059934745447,64.65900307522077,16.63336737592721,PA,5.74712643678161,54.34,-6.21568246449552,0.71428571428571,1.44483091693338,41.76128621481479,-5.96,5.31400966183575,0.0,13.44288058933589,0.48780487804878,6.30630630630631,1.01151566034485,11.41552511415525,10.52631578947368,42.77280187515964,13.8755980861244,4.6875,42.77280187515964,0.0,77.05,CEU - MEDICINA PREVENTIVA ,UNIMED RIO BRANCO ,1,1,63,1,3,0,1,0,0,1,0,0,ID_1907
6.0,2.0,2023-12-08 20:47:33,43.83773025767819,71.75729358182436,42.67786840830733,42.67786840830733,51.39706569479488,51.39706569479488,33.48796895468292,43.83773025767819,100.0,100.0,38.91645471097584,33.48796895468292,33.48796895468292,51.39706569479488,76.33348804615903,100.0,43.83773025767819,38.91645471097584,76.33348804615903,71.75729358182436,E,20.68965517241379,11.38,9.77011494252874,1.0,8.827641913752,33.71647509578544,-3.7,58.93719806763285,9.70873786407767,46.74329501915709,23.41463414634147,1.8018018018018,19.15708812260537,15.06849315068493,0.0,13.02681992337165,24.88038277511962,2.34375,21.0727969348659,78.36,100.0,LOJA,PARANA MATERIAIS DE CONSTRUCOES LTDA,1,0,1418,5,4,0,1,0,0,1,0,0,ID_358
4.0,2.0,2022-10-25 21:02:10,28.99241020118664,30.72132632817668,89.46080791034042,89.46080791034042,79.46142809844388,79.46142809844388,100.0,28.99241020118664,32.47025305848836,32.47025305848836,62.3575371921627,100.0,100.0,79.46142809844388,55.35194161713653,32.47025305848836,28.99241020118664,62.3575371921627,55.35194161713653,30.72132632817668,PA,14.94252873563219,101.36,3.39366515837104,2.6,25.0,28.05429864253394,-10.371,14.97584541062802,0.0,14.02714932126697,13.65853658536586,0.0,12.66968325791856,40.63926940639269,0.0,40.7239819004525,34.44976076555024,0.0,32.57918552036199,0.0,38.91,OPERAÇÃO,"Salvabras, Proteções para acabamento",1,0,889,4,2,1,0,0,0,1,0,0,ID_7674
,1.0,2022-02-10 18:46:48,65.78360014848296,61.9088238977512,57.82381981583757,57.82381981583757,48.07933089597837,48.07933089597837,68.09436083676887,65.78360014848296,57.98920069967298,57.98920069967298,66.7909789968442,68.09436083676887,68.09436083676887,48.07933089597837,53.16372965511859,57.98920069967298,65.78360014848296,66.7909789968442,53.16372965511859,61.9088238977512,CPE,36.7816091954023,60.48,-1.54004106776182,4.57142857142857,6.01715633666896,9.03490759753593,11.2,52.65700483091786,22.33009708737864,25.05133470225873,66.34146341463415,3.6036036036036,28.74743326488706,58.4474885844749,0.0,26.48870636550309,39.71291866028708,10.15625,19.71252566735113,52.16,31.6,Centro Cirurgico,Hospital de Olhos de Florianópolis,1,0,3234,6,2,0,1,0,1,0,0,0,ID_6232
4.0,2.0,2020-11-09 14:13:18,70.60644985666131,74.86278720573648,43.73496610540049,43.73496610540049,37.17472118959025,37.17472118959025,50.64936306036761,70.60644985666131,79.1683877185741,79.1683877185741,61.13376156933978,50.64936306036761,50.64936306036761,37.17472118959025,58.7201652994727,79.1683877185741,70.60644985666131,61.13376156933978,58.7201652994727,74.86278720573648,EC,19.540229885057,26.78,-0.55762081784387,0.62962962962963,9.6659164241875,18.959107806691,3.99,42.995169082126,2.9126213592233,34.20074349442401,39.512195121951,1.8018018018018,30.855018587361,23.744292237443,0.0,19.702602230483,14.832535885167,7.8125,15.241635687732,76.53,50.17,E2E CLARO CONTROLE,Tel Contact Center Feira de Santana,1,0,4356,7,3,1,0,0,0,1,0,0,ID_1824
4.0,1.0,2024-01-31 18:00:12,76.70378277488722,69.43060475342493,49.64305941085576,49.64305941085576,44.96525412181498,44.96525412181498,54.57339403426635,76.70378277488722,62.07324643078833,62.07324643078833,66.2014550809617,54.57339403426635,54.57339403426635,44.96525412181498,53.74275136347352,62.07324643078833,76.70378277488722,66.2014550809617,53.74275136347352,69.43060475342493,CE,12.64367816091954,55.45,1.95530726256984,2.2,25.0,15.08379888268157,-8.509,23.18840579710145,0.0,26.81564245810056,29.26829268292683,0.0,33.51955307262571,16.89497716894977,0.0,21.22905027932961,15.78947368421053,0.0,18.43575418994414,66.31,33.54,Comercial,FARMÁCIA DO PEDRINHO,1,0,53,1,1,0,1,0,1,0,0,0,ID_3814
4.0,1.0,2023-04-18 11:32:30,54.91749209716696,72.49393339696508,46.31135404009682,46.31135404009682,87.80101480412911,87.80101480412911,2.58189153816049,54.91749209716696,90.27380573032568,90.27380573032568,30.23373622104763,2.58189153816049,2.58189153816049,87.80101480412911,89.06971513680953,90.27380573032568,54.91749209716696,30.23373622104763,89.06971513680953,72.49393339696508,EA,5.74712643678161,75.3,-9.99736011615488,1.0,25.0,37.99392826715625,-3.949,17.39130434782609,0.0,38.99828407550069,7.80487804878049,0.0,23.99894404646196,2.73972602739726,0.0,1.00435580834443,11.48325358851675,0.0,35.99841606969294,72.07,100.0,Administrativo,Atenta Saúde,1,1,204,2,1,0,1,0,0,1,0,0,ID_6714
5.0,1.0,2024-02-01 18:16:49,39.74467060098759,33.91678275089334,88.26823002437258,88.26823002437258,79.58921694480105,79.58921694480105,97.41577594371532,39.74467060098759,28.02144249512671,28.02144249512671,66.82364920766243,97.41577594371532,97.41577594371532,79.58921694480105,53.13164145518191,28.02144249512671,39.74467060098759,66.82364920766243,53.13164145518191,33.91678275089334,PA,13.79310344827586,93.97999999999998,0.0,1.71428571428571,25.0,25.78947368421052,-8.927,11.11111111111111,0.0,12.10526315789474,16.09756097560976,0.0,17.36842105263158,32.42009132420091,0.0,37.89473684210526,29.66507177033494,0.0,32.63157894736843,0.0,31.5,Suporte Técnico,L2 SOFTWARES E TELECOM LTDA,1,0,189,2,1,1,0,0,0,1,0,0,ID_3161
6.0,1.0,2022-07-25 18:25:01,60.44644013643625,69.47912369455238,49.59028974897868,49.59028974897868,37.96594569719283,37.96594569719283,61.84216908376584,60.44644013643625,78.61635220125785,78.61635220125785,61.02986470762702,61.84216908376584,61.84216908376584,37.96594569719283,58.82221126697441,78.61635220125785,60.44644013643625,61.02986470762702,58.82221126697441,69.47912369455238,EC,33.33333333333333,38.02,-0.47169811320755,1.8125,0.94147142960288,18.39622641509433,6.99,44.44444444444445,50.48543689320388,33.96226415094339,34.14634146341463,37.83783783783784,26.41509433962264,35.61643835616439,25.26315789473684,24.05660377358491,16.26794258373206,25.0,15.56603773584906,66.4,50.51,Rh,RITMI CONFECCOES EIRELI,0,0,1218,5,2,0,1,0,0,1,0,0,ID_6315
,1.0,2023-07-20 13:53:47,46.48169336384439,47.82796317606444,73.13829787234042,73.13829787234042,70.88414634146342,70.88414634146342,75.51413881748073,46.48169336384439,49.18981481481481,49.18981481481481,60.08162031438935,75.51413881748073,75.51413881748073,70.88414634146342,59.75356294536817,49.18981481481481,46.48169336384439,60.08162031438935,59.75356294536817,47.82796317606444,PA,22.98850574712644,53.72,-0.3125,3.33333333333333,25.0,9.0625,-15.627,37.68115942028986,0.0,21.25,31.70731707317073,0.0,20.3125,42.46575342465754,0.0,29.375,44.49760765550239,0.0,29.0625,25.68,53.62,NOC,HIT COMMUNICATIONS,1,0,1281,5,2,1,0,0,0,1,0,0,ID_4644
4.0,1.0,2021-08-14 12:04:52,77.57049218477289,50.71092820502817,70.00275768439361,70.00275768439361,57.87515502273666,57.87515502273666,82.78506383164132,77.57049218477289,23.54048964218456,23.54048964218456,79.9294980837415,82.78506383164132,82.78506383164132,57.87515502273666,40.25926969684769,23.54048964218456,77.57049218477289,79.9294980837415,40.25926969684769,50.71092820502817,CP,8.04597701149425,100.71,-5.93220338983051,1.4,25.0,23.72881355932203,-5.525,5.79710144927536,0.0,10.16949152542373,14.63414634146341,0.0,33.89830508474576,21.46118721461187,0.0,32.20338983050847,13.39712918660287,0.0,23.72881355932203,31.1,0.0,MANAUS LOGISTICA ,Dismelo,0,0,1946,6,2,0,1,0,0,1,0,0,ID_4354
4.0,2.0,2022-05-20 11:47:16,72.6453815698667,64.84373572981168,54.63178179073047,54.63178179073047,58.07200929152149,58.07200929152149,51.00583506753172,72.6453815698667,56.95179306290419,56.95179306290419,62.37884109709987,51.00583506753172,51.00583506753172,58.07200929152149,57.49726652339479,56.95179306290419,72.6453815698667,62.37884109709987,57.49726652339479,64.84373572981168,C,9.19540229885057,54.47,1.58730158730159,1.33333333333333,25.0,11.9047619047619,-5.976,14.97584541062802,0.0,24.60317460317461,19.51219512195122,0.0,31.74603174603175,10.95890410958904,0.0,19.84126984126984,14.35406698564593,0.0,23.80952380952381,57.68,46.08,Padaria (Filial),Supermercado Granjeiro,1,1,176,2,2,1,0,0,0,1,0,0,ID_3892
